,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V NP Avg,H NP Avg
13099,20150615,LAN,NL,TEX,AL,1,4,friac001,gally001,True,-3,3,0.5,2.9
13113,20150616,LAN,NL,TEX,AL,2,3,andeb004,gonzc002,True,-1,1,0.5,2.7
13202,20150622,LAN,NL,CHN,NL,2,4,kersc001,wadat001,True,-2,2,0.0,-0.5
13211,20150623,LAN,NL,CHN,NL,0,1,greiz001,hammj002,True,-1,1,0.0,-0.5
13226,20150624,LAN,NL,CHN,NL,5,2,bolsm001,hendk001,False,3,-3,-0.8,-0.5
13237,20150625,LAN,NL,CHN,NL,4,0,friac001,lestj001,False,4,-4,-0.2,-0.5
13251,20150626,LAN,NL,MIA,NL,7,1,andeb004,nicoj001,False,6,-6,0.1,0.5
13264,20150627,LAN,NL,MIA,NL,2,3,kersc001,koeht001,True,-1,1,0.8,0.0
13279,20150628,LAN,NL,MIA,NL,2,0,greiz001,urenj001,False,2,-2,0.6,-0.6
13294,20150629,LAN,NL,ARI,NL,6,10,bolsm001,websa001,True,-4,4,0.9,-0.2
13304,20150630,LAN,NL,ARI,NL,6,4,friac001,delar003,False,2,-2,0.3,0.0
13319,20150701,LAN,NL,ARI,NL,4,3,andeb004,ray-r002,False,1,-1,0.8,-0.6
13495,20150717,LAN,NL,WAS,NL,3,5,bolsm001,zimmj003,True,-2,2,1.0,2.2
13510,20150718,LAN,NL,WAS,NL,4,2,kersc001,fistd001,False,2,-2,1.0,1.3
13523,20150719,LAN,NL,WAS,NL,5,0,greiz001,schem001,False,5,-5,1.3,0.6
13529,20150720,LAN,NL,ATL,NL,5,7,beacb001,wislm001,True,-2,2,1.5,-0.3
13543,20150721,LAN,NL,ATL,NL,3,4,andeb004,wooda002,True,-1,1,0.9,0.3
13558,20150722,LAN,NL,ATL,NL,3,1,bolsm001,tehej001,False,2,-2,0.2,-0.2
13573,20150723,LAN,NL,NYN,NL,3,0,kersc001,colob001,False,3,-3,0.5,0.2
13587,20150724,LAN,NL,NYN,NL,7,2,thomi001,niesj001,False,5,-5,0.6,-0.4
13602,20150725,LAN,NL,NYN,NL,2,15,lee-z001,harvm001,True,-13,13,1.5,0.8
13617,20150726,LAN,NL,NYN,NL,2,3,greiz001,degrj001,True,-1,1,0.0,0.4
13741,20150804,LAN,NL,PHI,NL,2,6,wooda002,willj003,True,-4,4,-0.2,2.4
13756,20150805,LAN,NL,PHI,NL,4,3,andeb004,haraa001,False,1,-1,-0.4,2.1
13767,20150806,LAN,NL,PHI,NL,10,8,greiz001,buchd001,False,2,-2,-0.5,1.8
13781,20150807,LAN,NL,PIT,NL,4,5,kersc001,coleg001,True,-1,1,-0.8,0.5
13796,20150808,LAN,NL,PIT,NL,5,6,latom001,lirif001,True,-1,1,-0.7,0.3
13811,20150809,LAN,NL,PIT,NL,6,13,wooda002,mortc002,True,-7,7,-0.7,0.9
13920,20150818,LAN,NL,OAK,AL,4,5,kersc001,doubf001,True,-1,1,-1.6,0.3
13935,20150819,LAN,NL,OAK,AL,2,5,wooda002,chavj001,True,-3,3,-2.0,0.2
13960,20150821,LAN,NL,HOU,AL,0,3,andeb004,fierm001,True,-3,3,-2.8,1.0
13975,20150822,LAN,NL,HOU,AL,1,3,greiz001,kazms001,True,-2,2,-1.8,0.5
13990,20150823,LAN,NL,HOU,AL,2,3,kersc001,mccul002,True,-1,1,-1.9,0.3
14021,20150825,LAN,NL,CIN,NL,5,1,wooda002,lambj002,False,4,-4,-1.6,-1.6
14036,20150826,LAN,NL,CIN,NL,7,4,andeb004,holmd002,False,3,-3,-1.3,-1.8
14047,20150827,LAN,NL,CIN,NL,1,0,greiz001,desca001,False,1,-1,-1.2,-1.6
14144,20150903,LAN,NL,SDN,NL,7,10,latom001,rea-c001,True,-3,3,-1.0,2.6
14157,20150904,LAN,NL,SDN,NL,8,4,bolsm001,shiej002,False,4,-4,-1.2,2.0
14173,20150905,LAN,NL,SDN,NL,2,0,wooda002,rosst001,False,2,-2,-0.1,0.9
14188,20150906,LAN,NL,SDN,NL,5,1,andeb004,casha001,False,4,-4,0.2,0.4
14191,20150907,LAN,NL,ANA,AL,7,5,greiz001,tropn001,False,2,-2,0.9,-2.2
14206,20150908,LAN,NL,ANA,AL,6,4,kersc001,heana001,False,2,-2,1.4,-2.6
14221,20150909,LAN,NL,ANA,AL,2,3,wielj001,richg002,True,-1,1,1.8,-2.6
14249,20150911,LAN,NL,ARI,NL,4,12,wooda002,ray-r002,True,-8,8,1.8,-0.4
14265,20150912,LAN,NL,ARI,NL,9,5,bolsm001,delar003,False,4,-4,0.6,0.0
14281,20150913,LAN,NL,ARI,NL,4,3,greiz001,corbp001,False,1,-1,0.7,0.1
14447,20150925,LAN,NL,COL,NL,4,7,bolsm001,haled001,True,-3,3,0.7,-1.5
14462,20150926,LAN,NL,COL,NL,6,8,andeb004,kendk001,True,-2,2,0.7,-0.9
14477,20150927,LAN,NL,COL,NL,5,12,wooda002,rusic001,True,-7,7,0.1,0.1
14490,20150928,LAN,NL,SFN,NL,2,3,greiz001,peavj001,True,-1,1,-0.8,2.3
14503,20150929,LAN,NL,SFN,NL,8,0,kersc001,bumgm001,False,8,-8,-1.3,0.7
14521,20150930,LAN,NL,SFN,NL,0,5,bolsm001,leakm001,True,-5,5,-0.7,0.4
14533,20151001,LAN,NL,SFN,NL,3,2,andeb004,hudst001,False,1,-1,-1.4,-0.4
14591,20160404,LAN,NL,SDN,NL,15,0,kersc001,rosst001,False,15,-15,-1.2,-2.1
14603,20160405,LAN,NL,SDN,NL,3,0,kazms001,shiej002,False,3,-3,1.1,-2.2
14616,20160406,LAN,NL,SDN,NL,7,0,maedk001,casha001,False,7,-7,1.0,-3.0
14623,20160407,LAN,NL,SFN,NL,6,12,wooda002,peavj001,True,-6,6,1.6,-0.8
14638,20160408,LAN,NL,SFN,NL,2,3,strir001,cainm001,True,-1,1,1.3,-0.1
14651,20160409,LAN,NL,SFN,NL,3,2,kersc001,bumgm001,False,1,-1,1.4,-0.6
14663,20160410,LAN,NL,SFN,NL,6,9,kazms001,cuetj001,True,-3,3,2.2,-0.4
14775,20160419,LAN,NL,ATL,NL,1,8,wooda002,perew001,True,-7,7,2.0,-0.5
14789,20160420,LAN,NL,ATL,NL,5,3,strir001,tehej001,False,2,-2,0.5,-0.4
14804,20160421,LAN,NL,ATL,NL,2,1,kersc001,wislm001,False,1,-1,1.2,-0.9
14820,20160422,LAN,NL,COL,NL,5,7,kazms001,grayj003,True,-2,2,1.2,0.1
14835,20160423,LAN,NL,COL,NL,4,1,maedk001,chatt001,False,3,-3,-0.5,-0.5
14850,20160424,LAN,NL,COL,NL,12,10,wooda002,lylej001,False,2,-2,-0.5,-0.9
14964,20160503,LAN,NL,TBA,AL,10,5,kazms001,moorm003,False,5,-5,-1.0,-0.6
14979,20160504,LAN,NL,TBA,AL,5,8,wooda002,smyld001,True,-3,3,0.1,-0.2
15005,20160506,LAN,NL,TOR,AL,2,5,maedk001,strom001,True,-3,3,-0.1,0.9
15021,20160507,LAN,NL,TOR,AL,6,2,kersc001,dickr001,False,4,-4,-0.5,-0.1
15036,20160508,LAN,NL,TOR,AL,4,2,strir001,estrm001,False,2,-2,0.2,-0.6
15162,20160518,LAN,NL,ANA,AL,1,8,bolsm001,tropn001,True,-7,7,1.1,0.0
15178,20160519,LAN,NL,ANA,AL,4,7,strir001,chacj001,True,-3,3,0.2,-0.2
15201,20160520,LAN,NL,SDN,NL,6,7,kazms001,friec001,True,-1,1,-0.2,-0.5
15216,20160521,LAN,NL,SDN,NL,2,3,wooda002,vargc002,True,-1,1,-0.1,-0.7
15230,20160522,LAN,NL,SDN,NL,9,5,maedk001,rea-c001,False,4,-4,-0.5,-0.9
15295,20160527,LAN,NL,NYN,NL,5,6,uriaj001,degrj001,True,-1,1,-0.3,0.1
15310,20160528,LAN,NL,NYN,NL,9,1,maedk001,syndn001,False,8,-8,-0.9,-1.0
15325,20160529,LAN,NL,NYN,NL,4,2,kersc001,colob001,False,2,-2,0.2,-0.9
15336,20160530,LAN,NL,CHN,NL,0,2,wooda002,hammj002,True,-2,2,0.7,2.1
15351,20160531,LAN,NL,CHN,NL,5,0,kazms001,arrij001,False,5,-5,0.1,1.5
15365,20160601,LAN,NL,CHN,NL,1,2,bolsm001,lestj001,True,-1,1,0.4,1.9
15378,20160602,LAN,NL,CHN,NL,2,7,uriaj001,hendk001,True,-5,5,1.0,2.5
15490,20160610,LAN,NL,SFN,NL,3,2,kersc001,cuetj001,False,1,-1,0.8,0.3
15505,20160611,LAN,NL,SFN,NL,4,5,kazms001,samaj001,True,-1,1,1.0,0.3
15520,20160612,LAN,NL,SFN,NL,1,2,uriaj001,peavj001,True,-1,1,1.0,1.1
15527,20160613,LAN,NL,ARI,NL,2,3,bolsm001,greiz001,True,-1,1,0.5,0.2
15539,20160614,LAN,NL,ARI,NL,7,4,maedk001,brada001,False,3,-3,0.5,-0.4
15553,20160615,LAN,NL,ARI,NL,3,2,kersc001,corbp001,False,1,-1,0.0,0.0
15679,20160624,LAN,NL,PIT,NL,6,8,tepen001,tailj001,True,-2,2,-0.1,-2.5
15695,20160625,LAN,NL,PIT,NL,1,6,maedk001,lockj001,True,-5,5,-0.1,-2.2
15710,20160626,LAN,NL,PIT,NL,3,4,kersc001,kuhlc001,True,-1,1,-1.1,-2.0
15720,20160627,LAN,NL,PIT,NL,5,4,kazms001,lirif001,False,1,-1,-1.1,-1.5
15734,20160628,LAN,NL,MIL,NL,6,5,uriaj001,andec001,False,1,-1,-0.5,0.7
15749,20160629,LAN,NL,MIL,NL,0,7,stewb001,guerj003,True,-7,7,-0.5,1.3
15760,20160630,LAN,NL,MIL,NL,8,1,maedk001,daviz001,False,7,-7,-1.1,0.2
15917,20160715,LAN,NL,ARI,NL,13,7,norrb001,corbp001,False,6,-6,-0.3,-2.7
15932,20160716,LAN,NL,ARI,NL,1,2,mccab001,brada001,True,-1,1,0.4,-1.8
15947,20160717,LAN,NL,ARI,NL,5,6,maedk001,ray-r002,True,-1,1,0.0,-1.6
15979,20160719,LAN,NL,WAS,NL,8,4,kazms001,loper003,False,4,-4,-0.2,1.1
15995,20160720,LAN,NL,WAS,NL,1,8,norrb001,gonzg003,True,-7,7,0.4,1.7
16004,20160721,LAN,NL,WAS,NL,6,3,uriaj001,stras001,False,3,-3,0.2,1.9
16018,20160722,LAN,NL,SLN,NL,3,4,mccab001,wachm001,True,-1,1,0.6,1.6
16033,20160723,LAN,NL,SLN,NL,7,2,maedk001,leakm001,False,5,-5,0.4,1.3
16048,20160724,LAN,NL,SLN,NL,9,6,kazms001,mayem001,False,3,-3,0.8,0.6
16164,20160802,LAN,NL,COL,NL,3,7,mccab001,grayj003,True,-4,4,1.8,0.2
16180,20160803,LAN,NL,COL,NL,2,12,stewb001,andet002,True,-10,10,0.7,0.7
16193,20160804,LAN,NL,COL,NL,4,2,maedk001,chatt001,False,2,-2,-0.9,1.2
16358,20160816,LAN,NL,PHI,NL,15,5,maedk001,velav001,False,10,-10,-0.6,-0.1
16373,20160817,LAN,NL,PHI,NL,7,2,kazms001,thomj007,False,5,-5,0.5,-0.5
16383,20160818,LAN,NL,PHI,NL,4,5,strir001,eickj001,True,-1,1,0.6,-0.7
16395,20160819,LAN,NL,CIN,NL,2,9,norrb001,adlet001,True,-7,7,1.2,2.1
16410,20160820,LAN,NL,CIN,NL,1,11,andeb004,finnb001,True,-10,10,0.2,2.6
16425,20160821,LAN,NL,CIN,NL,4,0,uriaj001,desca001,False,4,-4,-0.7,2.3
16436,20160822,LAN,NL,CIN,NL,18,9,kazms001,bailh001,False,9,-9,-0.8,1.2
16535,20160829,LAN,NL,COL,NL,1,8,maedk001,grayj003,True,-7,7,-0.2,0.7
16563,20160831,LAN,NL,COL,NL,0,7,strir001,andet002,True,-7,7,-0.5,1.7
16564,20160831,LAN,NL,COL,NL,10,8,norrb001,hoffj003,False,2,-2,-0.2,1.6
16680,20160909,LAN,NL,MIA,NL,1,4,kersc001,fernj003,True,-3,3,-0.2,0.1
16695,20160910,LAN,NL,MIA,NL,5,0,hillr001,koeht001,False,5,-5,-1.5,-0.3
16710,20160911,LAN,NL,MIA,NL,0,3,maedk001,urenj001,True,-3,3,-1.5,-0.3
16721,20160912,LAN,NL,NYA,AL,8,2,delej003,mitcb001,False,6,-6,-1.7,0.7
16736,20160913,LAN,NL,NYA,AL,0,3,uriaj001,sabac001,True,-3,3,-0.4,0.2
16751,20160914,LAN,NL,NYA,AL,2,0,kersc001,pinem001,False,2,-2,0.3,0.5
16766,20160915,LAN,NL,ARI,NL,3,7,hillr001,brada001,True,-4,4,0.1,0.5
16777,20160916,LAN,NL,ARI,NL,3,2,maedk001,greiz001,False,1,-1,-1.2,0.3
16792,20160917,LAN,NL,ARI,NL,6,2,stewb001,mills001,False,4,-4,-0.4,1.2
16808,20160918,LAN,NL,ARI,NL,9,10,delej003,ray-r002,True,-1,1,0.7,0.4
16932,20160927,LAN,NL,SDN,NL,1,7,maedk001,clemp002,True,-6,6,0.4,1.3
16947,20160928,LAN,NL,SDN,NL,5,6,delej003,perdl002,True,-1,1,0.1,1.1
16958,20160929,LAN,NL,SDN,NL,9,4,uriaj001,friec001,False,5,-5,-0.5,0.7
16974,20160930,LAN,NL,SFN,NL,3,9,hillr001,bumgm001,True,-6,6,0.3,2.0
16989,20161001,LAN,NL,SFN,NL,0,3,kersc001,blact002,True,-3,3,-0.9,2.5
17004,20161002,LAN,NL,SFN,NL,1,7,maedk001,moorm003,True,-6,6,-0.9,3.3
17056,20170407,LAN,NL,COL,NL,1,2,ryu-h001,freek001,True,-1,1,-1.7,1.6
17071,20170408,LAN,NL,COL,NL,2,4,kersc001,grayj003,True,-2,2,-1.4,1.7
17086,20170409,LAN,NL,COL,NL,10,6,maedk001,andet002,False,4,-4,-1.7,0.5
17100,20170410,LAN,NL,CHN,NL,2,3,wooda002,lestj001,True,-1,1,-1.7,0.8
17122,20170412,LAN,NL,CHN,NL,2,0,mccab001,lackj001,False,2,-2,-1.7,0.5
17137,20170413,LAN,NL,CHN,NL,0,4,ryu-h001,andeb004,True,-4,4,-0.9,1.7
17242,20170421,LAN,NL,ARI,NL,5,13,wooda002,walkt004,True,-8,8,-1.2,3.2
17257,20170422,LAN,NL,ARI,NL,5,11,maedk001,ray-r002,True,-6,6,-2.5,3.4
17272,20170423,LAN,NL,ARI,NL,6,2,mccab001,mills001,False,4,-4,-2.5,2.9
17291,20170424,LAN,NL,SFN,NL,1,2,ryu-h001,cainm001,True,-1,1,-1.8,1.4
17300,20170425,LAN,NL,SFN,NL,2,1,kersc001,blact002,False,1,-1,-1.3,1.0
17314,20170426,LAN,NL,SFN,NL,3,4,wooda002,cuetj001,True,-1,1,-1.1,0.5
17326,20170427,LAN,NL,SFN,NL,5,1,uriaj001,moorm003,False,4,-4,-1.0,-0.2
17434,20170505,LAN,NL,SDN,NL,8,2,maedk001,chacj001,False,6,-6,-1.0,-2.1
17449,20170506,LAN,NL,SDN,NL,10,2,kersc001,richc002,False,8,-8,-0.3,-2.0
17510,20170511,LAN,NL,COL,NL,7,10,ryu-h001,hoffj003,True,-3,3,0.3,-0.8
17520,20170512,LAN,NL,COL,NL,6,2,kersc001,chatt001,False,4,-4,0.4,-0.9
17534,20170513,LAN,NL,COL,NL,4,0,wooda002,andet002,False,4,-4,1.6,-0.6
17548,20170514,LAN,NL,COL,NL,6,9,uriaj001,senza001,True,-3,3,2.6,0.8
17567,20170515,LAN,NL,SFN,NL,4,8,mccab001,cainm001,True,-4,4,1.9,-0.2
17577,20170516,LAN,NL,SFN,NL,1,2,hillr001,blact002,True,-1,1,1.6,-0.2
17593,20170517,LAN,NL,SFN,NL,6,1,kersc001,cuetj001,False,5,-5,1.4,-0.3
17758,20170529,LAN,NL,SLN,NL,5,1,hillr001,leakm001,False,4,-4,2.0,-0.1
17773,20170530,LAN,NL,SLN,NL,9,4,maedk001,wachm001,False,5,-5,2.0,-0.5
17787,20170531,LAN,NL,SLN,NL,1,2,ryu-h001,martc006,True,-1,1,1.9,-0.3
17799,20170601,LAN,NL,SLN,NL,0,2,mccab001,waina001,True,-2,2,1.0,-0.3
17808,20170602,LAN,NL,MIL,NL,2,1,kersc001,nelsj004,False,1,-1,1.1,0.9
17823,20170603,LAN,NL,MIL,NL,10,8,hillr001,garzm001,False,2,-2,0.8,0.4
17838,20170604,LAN,NL,MIL,NL,0,3,maedk001,daviz001,True,-3,3,0.6,0.0
17966,20170613,LAN,NL,CLE,AL,7,5,kersc001,bauet001,False,2,-2,0.6,2.1
17981,20170614,LAN,NL,CLE,AL,6,4,mccab001,klubc001,False,2,-2,1.2,2.2
17992,20170615,LAN,NL,CLE,AL,5,12,hillr001,tomlj001,True,-7,7,1.5,2.0
17997,20170616,LAN,NL,CIN,NL,3,1,wooda002,adlet001,False,2,-2,0.3,1.5
18012,20170617,LAN,NL,CIN,NL,10,2,ryu-h001,wojca001,False,8,-8,0.1,0.3
18028,20170618,LAN,NL,CIN,NL,8,7,maedk001,arrob001,False,1,-1,0.4,0.3
18170,20170628,LAN,NL,ANA,AL,2,3,ryu-h001,meyea001,True,-1,1,0.6,0.4
18184,20170629,LAN,NL,ANA,AL,6,2,kersc001,ramij002,False,4,-4,0.7,-0.5
18196,20170630,LAN,NL,SDN,NL,10,4,wooda002,richc002,False,6,-6,1.0,1.5
18210,20170701,LAN,NL,SDN,NL,8,0,hillr001,overd001,False,8,-8,1.4,0.1
18227,20170702,LAN,NL,SDN,NL,3,5,maedk001,chacj001,True,-2,2,2.5,-0.1
18335,20170714,LAN,NL,MIA,NL,6,4,mccab001,strad003,False,2,-2,2.1,-2.6
18350,20170715,LAN,NL,MIA,NL,7,1,wooda002,urenj001,False,6,-6,2.1,-2.3
18365,20170716,LAN,NL,MIA,NL,3,2,hillr001,ograc001,False,1,-1,3.4,-2.5
18402,20170718,LAN,NL,CHA,AL,1,0,kersc001,gonzm003,False,1,-1,3.3,-1.6
18417,20170719,LAN,NL,CHA,AL,9,1,maedk001,rodoc001,False,8,-8,2.6,-2.5
18581,20170801,LAN,NL,ATL,NL,3,2,maedk001,simsl001,False,1,-1,3.3,-2.7
18596,20170802,LAN,NL,ATL,NL,3,5,stewb001,tehej001,True,-2,2,3.5,-1.8
18610,20170803,LAN,NL,ATL,NL,7,4,wooda002,newcs001,False,3,-3,2.9,-0.9
18627,20170804,LAN,NL,NYN,NL,6,0,darvy001,degrj001,False,6,-6,2.6,-1.0
18642,20170805,LAN,NL,NYN,NL,7,4,hillr001,lugos001,False,3,-3,2.4,-1.9
18656,20170806,LAN,NL,NYN,NL,8,0,ryu-h001,matzs001,False,8,-8,2.9,-1.8
18675,20170808,LAN,NL,ARI,NL,3,6,maedk001,godlz001,True,-3,3,3.5,0.4
18690,20170809,LAN,NL,ARI,NL,3,2,wooda002,greiz001,False,1,-1,2.6,0.0
18705,20170810,LAN,NL,ARI,NL,8,6,darvy001,banda001,False,2,-2,2.6,0.5
18822,20170818,LAN,NL,DET,AL,8,5,hillr001,zimmj003,False,3,-3,2.7,-0.2
18837,20170819,LAN,NL,DET,AL,3,0,ryu-h001,fulmm001,False,3,-3,2.2,0.9
18852,20170820,LAN,NL,DET,AL,1,6,maedk001,verlj001,True,-5,5,2.4,1.5
18860,20170821,LAN,NL,PIT,NL,6,5,wooda002,coleg001,False,1,-1,2.1,0.7
18872,20170822,LAN,NL,PIT,NL,8,5,stewb001,tailj001,False,3,-3,1.9,0.0
18887,20170823,LAN,NL,PIT,NL,0,1,hillr001,willt002,True,-1,1,1.6,0.4
18901,20170824,LAN,NL,PIT,NL,5,2,ryu-h001,kuhlc001,False,3,-3,1.2,0.0
18966,20170829,LAN,NL,ARI,NL,6,7,hillr001,godlz001,True,-1,1,0.7,0.3
18979,20170830,LAN,NL,ARI,NL,4,6,ryu-h001,ray-r002,True,-2,2,0.9,0.7
18996,20170831,LAN,NL,ARI,NL,1,8,maedk001,greiz001,True,-7,7,0.6,1.9
19011,20170901,LAN,NL,SDN,NL,1,0,kersc001,lamed001,False,1,-1,-0.3,0.3
19026,20170902,LAN,NL,SDN,NL,5,6,stewb001,richc002,True,-1,1,-0.5,0.0
19027,20170902,LAN,NL,SDN,NL,2,7,darvy001,lylej001,True,-5,5,-0.9,0.2
19043,20170903,LAN,NL,SDN,NL,4,6,wooda002,chacj001,True,-2,2,-0.9,0.5
19154,20170911,LAN,NL,SFN,NL,6,8,maedk001,strac001,True,-2,2,-1.2,-1.2
19164,20170912,LAN,NL,SFN,NL,5,3,kersc001,cuetj001,False,2,-2,-1.7,-1.1
19179,20170913,LAN,NL,SFN,NL,4,1,darvy001,moorm003,False,3,-3,-1.4,-1.1
19209,20170915,LAN,NL,WAS,NL,7,0,wooda002,jacke001,False,7,-7,-1.4,-0.7
19224,20170916,LAN,NL,WAS,NL,3,2,hillr001,colea002,False,1,-1,-0.6,-1.3
19239,20170917,LAN,NL,WAS,NL,1,7,ryu-h001,stras001,True,-6,6,-0.3,-1.1
19248,20170918,LAN,NL,PHI,NL,3,4,kersc001,piven001,True,-1,1,-0.2,0.8
19257,20170919,LAN,NL,PHI,NL,2,6,darvy001,nolaa001,True,-4,4,-0.4,0.7
19272,20170920,LAN,NL,PHI,NL,5,7,wooda002,thomj007,True,-2,2,-0.7,1.7
19287,20170921,LAN,NL,PHI,NL,5,4,maedk001,leitm002,False,1,-1,-0.4,1.9
19393,20170929,LAN,NL,COL,NL,1,9,ryu-h001,bettc001,True,-8,8,-0.1,3.5
19408,20170930,LAN,NL,COL,NL,5,3,kersc001,marqg001,False,2,-2,-0.7,3.2
19423,20171001,LAN,NL,COL,NL,6,3,strir001,freek001,False,3,-3,-0.7,2.6
